html_url,title,body,task_type_label
https://github.com/giselles-ai/giselle/pull/1156,Fix copyAgent to duplicate agent names,"### **User description**
## Summary
- preserve the workspace name when copying an agent
- expose name parameter on `copyWorkspace`
- pass the name through copyAgent when duplicating

https://github.com/user-attachments/assets/d6332002-03c4-4c9a-817f-80fe2b12e722

------
https://chatgpt.com/codex/tasks/task_e_6850f19a8cf48325b10ce94d799c7529


___

### **PR Type**
Bug fix


___

### **Description**
• Fix agent name duplication in copyAgent function
• Expose name parameter in copyWorkspace method
• Ensure consistent naming when copying agents


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Bug fix</strong></td><td><table>
<tr>
  <td>
    <details>
      <summary><strong>actions.ts</strong><dd><code>Pass agent name to workspace copy</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

apps/studio.giselles.ai/app/(main)/apps/actions.ts

• Generate new agent name before calling copyWorkspace<br> • Pass the <br>generated name to copyWorkspace method<br> • Use consistent naming <br>variable for both workspace and agent


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1156/files#diff-91bf7f43202611af84b83a2ab7060e56adf19e9030ac1d45b60f853ebd4f1450"">+6/-2</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></td></tr><tr><td><strong>Enhancement</strong></td><td><table>
<tr>
  <td>
    <details>
      <summary><strong>index.ts</strong><dd><code>Add name parameter to copyWorkspace</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/index.ts

• Add optional name parameter to copyWorkspace method signature<br> • <br>Forward name parameter to copyWorkspace implementation


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1156/files#diff-cd6492ace9f2db673fa5bf30e3015df7ad7d302c8d7927cee1145bc95f9aaf0d"">+2/-2</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>copy-workspace.ts</strong><dd><code>Support custom naming in workspace copy</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/workspaces/copy-workspace.ts

• Add optional name parameter to function arguments<br> • Use provided <br>name or fallback to default naming pattern<br> • Preserve workspace name <br>when specified


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1156/files#diff-47ec6c7056a83c08bd1b5f6645b30577a79b51af44212b2c33f029266be513dc"">+2/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - When duplicating an agent or workspace, copies are now automatically named using the original name or ID with a ""Copy of "" prefix, improving clarity and consistency.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",fix
https://github.com/antiwork/helper/pull/262,Change '1 person' to '@Devin' in weekly reports,"## Description
When there is only one person responding to tickets in the weekly reports, display ""@Devin"" instead of ""1 person"".

## Changes
- Modified the text generation in weekly reports to use ""@Devin"" when there's only one person
- Updated tests to match the new behavior

Link to Devin run: https://app.devin.ai/sessions/53e9c24940f94b54a5f305476da7b600
Requested by: sahil.lavingia@gmail.com",feat
https://github.com/liam-hq/liam/pull/1883,feat: replace type assertion with valibot validation for schema data,"# Replace type assertion with valibot validation for schema data

## Summary

This PR resolves the TODO comment in `frontend/apps/app/app/(app)/app/design_sessions/[id]/page.tsx` by replacing the unsafe type assertion `as Schema` with proper runtime validation using valibot.

## Changes

- Import `schemaSchema` from `@liam-hq/db-structure` package
- Replace `const schema: Schema = schemaResult.data?.schema as Schema` with proper valibot validation using `v.safeParse()`
- Add proper error handling for cases where schema data is missing or invalid
- Remove unused `Schema` type import to fix lint issues

## Implementation Details

The implementation follows existing patterns in the codebase, particularly the pattern used in `lib/chat/workflow/services/stateManager.ts` where `v.safeParse(schemaSchema, value)` is used for schema validation.

**Before:**
```typescript
const schema: Schema = schemaResult.data?.schema as Schema // TODO: use valibot to validate schema
```

**After:**
```typescript
if (!schemaResult.data?.schema) {
  throw new Error('Schema data not found')
}

const schemaParseResult = v.safeParse(schemaSchema, schemaResult.data.schema)
if (!schemaParseResult.success) {
  throw new Error('Invalid schema data')
}

const schema = schemaParseResult.output
```

## Testing

- ✅ Lint checks pass
- ✅ TypeScript compilation successful
- ✅ Dev server starts without errors
- ✅ Error handling follows existing patterns in the file

## Link to Devin run

https://app.devin.ai/sessions/ef12f08d69984dc6b8844618c66efcf5

Requested by: hirotaka.miyagi@route06.co.jp",refactor
https://github.com/promptfoo/promptfoo/pull/4066,chore(providers): update default openai models for openai:chat alias,"## Summary
- update OpenAI defaults to GPT 4.1 models in `registry.ts`

## Testing
- `npm run f` *(fails: Cannot find package '/workspace/promptfoo/node_modules/@trivago/prettier-plugin-sort-imports/' imported from /workspace/promptfoo/noop.js)*
- `npm run l` *(fails: Cannot find package '/workspace/promptfoo/node_modules/eslint-plugin-react-hooks/index.js')*
- `npm test` *(fails: jest: not found)*",chore
https://github.com/gluesql/gluesql/pull/1652,Add Python README,"## Summary
- add a dedicated README for the Python package
- reference the new README from `pyproject.toml`

## Testing
- `cargo clippy --all-targets -- -D warnings`
- `cargo fmt --all`


------
https://chatgpt.com/codex/tasks/task_e_6856a2479a2c832a8c1526293ce588fd",docs
https://github.com/microsoft/genaiscript/pull/1699,Fix Ollama model detection to ignore `:latest` tag when checking if model exists,"When specifying a model as `ollama:llama3.2` and having `llama3.2:latest` already present on Ollama, GenAIScript would unnecessarily pull the model because the exact string match check didn't recognize that `llama3.2` and `llama3.2:latest` refer to the same model.

## Problem

```javascript
// User's script configuration
script({
    model: ""ollama:llama3.2"",  // No tag specified
})
```

```bash
# Ollama server state
$ ollama list
NAME                    ID              SIZE
llama3.2:latest         abc123def456    2.0 GB
```

**Before this fix:** GenAIScript would pull `llama3.2` even though `llama3.2:latest` already exists, causing unnecessary downloads and delays.

## Solution

Added tag-aware model comparison specifically for the Ollama provider:

1. **New utility functions** in `packages/core/src/ollama.ts`:
   - `normalizeOllamaModelName()` - Adds `:latest` tag to models without tags
   - `areOllamaModelsEquivalent()` - Compares models considering the implicit `:latest` tag

2. **Updated model checking logic** in `packages/cli/src/nodehost.ts`:
   - Uses tag-aware comparison for Ollama provider only
   - Maintains exact matching for all other providers
   - Preserves all existing functionality

## Key Benefits

- ✅ **Performance**: No unnecessary model pulls when `:latest` version exists
- ✅ **Bandwidth**: Reduced network usage
- ✅ **UX**: Faster script execution, no unexpected delays
- ✅ **Compatibility**: Backwards compatible, only affects Ollama provider
- ✅ **Precision**: Different model variants (e.g., `:3b` vs `:7b`) still handled correctly

## Test Coverage

```javascript
// These scenarios now work correctly:
""llama3.2"" ↔ ""llama3.2:latest""  // ✅ Equivalent
""llama3.2"" ↔ ""llama3.2:3b""      // ❌ Different (still pulls)
""hf.co/model"" ↔ ""hf.co/model:latest""  // ✅ Equivalent
```

Comprehensive tests added covering edge cases, integration scenarios, and regression testing for non-Ollama providers.

Fixes #1698.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `cdn.sheetjs.com`
> - `github.com (HTTP Only)`
>   - Triggering command: `ssh -oStrictHostKeyChecking=accept-new -o SendEnv=GIT_PROTOCOL git@github.com git-upload-pack &#39;/typescript/tsc.git&#39;` (packet block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",fix
https://github.com/crewAIInc/crewAI/pull/2328,Fix #2327: Update LLMCallStartedEvent to support multimodal content,"# Fix #2327: Update LLMCallStartedEvent to support multimodal content

This PR fixes issue #2327 by updating the type hint in LLMCallStartedEvent to support multimodal content with nested structures. Added tests to verify the fix works with multimodal content while maintaining compatibility with existing code.

## Changes
- Updated the type hint in `LLMCallStartedEvent` from `Union[str, List[Dict[str, str]]]` to `Union[str, List[Dict[str, Any]]]`
- Added comprehensive tests to verify the fix works with:
  - Multimodal content with nested structures
  - String messages (backward compatibility)
  - Standard message format (backward compatibility)

## Testing
- Added specific tests for multimodal validation
- Ran the full test suite to ensure no regressions

Link to Devin run: https://app.devin.ai/sessions/e64847fcc9554ccab472f875fbbf9665
Requested by: user",fix
https://github.com/marimo-team/marimo/pull/3840,refactor: migrate VariableName to use NewType,"# Migrate VariableName to use NewType

This PR migrates the `VariableName` type from a plain `str` to use `NewType(""VariableName"", str)` for better type safety. This is part of the ongoing effort to improve type safety in the codebase.

## Changes
- Updated `VariableName` in `_types/ids.py` to use `NewType`
- Fixed all type errors across the codebase related to this change
- Added appropriate type annotations and imports

## Testing
- ✅ All type checks pass (`hatch run typecheck:check`)
- ✅ Linting passes (`hatch run lint`)

Link to Devin run: https://app.devin.ai/sessions/e1ee00a6fb4e476aa91c3e7fca16a501
Requested by: Myles",refactor
https://github.com/gofiber/fiber/pull/3484,🧹 chore: Enhance BasicAuth middleware to better comply with RFC 6750,"## Summary
- handle Basic authorization header more strictly
- quote `realm` parameter in `WWW-Authenticate` header
- document default challenge header
- add tests for whitespace around credentials",chore
https://github.com/yamadashy/repomix/pull/584,Fix CodeQL security check by improving URL validation,"# Fix CodeQL security check for URL validation

This PR enhances the URL validation in the `getRemoteRefs` function to use the `parseRemoteValue` function from `gitRemoteParse.js`, which provides robust validation for both HTTPS and SSH URLs.

## Changes
- Use `parseRemoteValue` for URL validation in `getRemoteRefs`
- Maintain existing checks for URLs starting with 'git@' or 'https://'
- Continue to throw errors for invalid URLs instead of returning empty arrays

This should resolve the CodeQL security check failure for command injection vulnerabilities.

Link to Devin run: https://app.devin.ai/sessions/633f4e7216c14ad981748f67af34901b
Requested by: Kazuki",fix
